S.No,Date,Item,Season,Amount,Quantity,Order Type,Final Amount
3051,2022-03-19,Lollipop Biryani,Summer,329,3,Offline,329
3052,2023-05-02,Dum Biryani,Summer,299,2,Offline,299
3053,2023-04-12,Moghlai Biryani,Summer,349,2,Offline,349
3054,2022-10-03,Full Meals,Winter,120,3,Online,170
3055,2023-06-17,Dum Biryani,Rainy,299,2,Online,349
3056,2022-04-16,Mini Meals,Summer,80,1,Offline,80
3057,2022-09-24,Full Meals,Rainy,120,2,Online,170
3058,2022-09-12,Joint Biryani,Rainy,349,1,Offline,349
3059,2022-10-08,Lollipop Biryani,Winter,329,1,Online,379
3060,2022-04-29,Dum Biryani,Summer,299,3,Online,349
3061,2022-05-05,Full Meals,Summer,120,3,Offline,120
3062,2023-07-28,Lollipop Biryani,Rainy,329,3,Offline,329
3063,2022-06-13,Pot Biryani,Rainy,399,2,Offline,399
3064,2023-06-18,Fry Piece Biryani,Rainy,329,2,Online,379
3065,2022-12-18,Mini Meals,Winter,80,3,Online,130
3066,2022-02-23,Fry Piece Biryani,Winter,329,3,Online,379
3067,2022-09-02,Lollipop Biryani,Rainy,329,3,Online,379
3068,2023-02-19,Fry Piece Biryani,Winter,329,2,Online,379
3069,2022-04-30,Lollipop Biryani,Summer,329,2,Offline,329
3070,2022-09-16,Full Meals,Rainy,120,1,Online,170
3071,2023-08-22,Fry Piece Biryani,Rainy,329,3,Offline,329
3072,2023-01-29,Mini Meals,Winter,80,1,Online,130
3073,2023-05-14,Mini Meals,Summer,80,2,Online,130
3074,2023-02-27,Moghlai Biryani,Winter,349,2,Online,399
3075,2022-09-07,Full Meals,Rainy,120,1,Online,170
3076,2023-05-01,Mini Meals,Summer,80,2,Offline,80
3077,2023-07-23,Dum Biryani,Rainy,299,1,Online,349
3078,2023-03-01,Dum Biryani,Summer,299,1,Online,349
3079,2022-04-08,Full Meals,Summer,120,2,Online,170
3080,2022-10-04,Full Meals,Winter,120,1,Offline,120
3081,2023-08-25,Mini Meals,Rainy,80,2,Online,130
3082,2022-06-23,Paneer Biryani,Rainy,319,1,Offline,319
3083,2023-07-20,Moghlai Biryani,Rainy,349,3,Offline,349
3084,2023-03-25,Dum Biryani,Summer,299,3,Offline,299
3085,2022-04-24,Mini Meals,Summer,80,1,Online,130
3086,2023-05-29,Mini Meals,Summer,80,3,Offline,80
3087,2023-02-11,Mini Meals,Winter,80,3,Online,130
3088,2022-02-04,Mini Meals,Winter,80,2,Offline,80
3089,2022-08-28,Fry Piece Biryani,Rainy,329,1,Online,379
3090,2023-04-16,Mini Meals,Summer,80,1,Online,130
3091,2022-12-19,Dum Biryani,Winter,299,2,Online,349
3092,2022-10-11,Paneer Biryani,Winter,319,1,Offline,319
3093,2022-12-27,Moghlai Biryani,Winter,349,1,Offline,349
3094,2023-05-01,Paneer Biryani,Summer,319,1,Online,369
3095,2022-01-13,Moghlai Biryani,Winter,349,1,Offline,349
3096,2022-05-11,Full Meals,Summer,120,2,Offline,120
3097,2022-02-11,Mini Meals,Winter,80,2,Online,130
3098,2023-08-11,Lollipop Biryani,Rainy,329,2,Offline,329
3099,2022-04-06,Joint Biryani,Summer,349,1,Offline,349
3100,2022-10-26,Mini Meals,Winter,80,2,Online,130
3101,2023-04-02,Lollipop Biryani,Summer,329,3,Offline,329
3102,2023-08-11,Full Meals,Rainy,120,2,Offline,120
3103,2023-01-05,Mini Meals,Winter,80,1,Offline,80
3104,2022-03-08,Joint Biryani,Summer,349,1,Online,399
3105,2023-01-20,Dum Biryani,Winter,299,1,Online,349
3106,2022-12-16,Mini Meals,Winter,80,1,Offline,80
3107,2022-05-15,Full Meals,Summer,120,3,Online,170
3108,2023-03-11,Moghlai Biryani,Summer,349,2,Online,399
3109,2022-06-01,Full Meals,Rainy,120,3,Online,170
3110,2022-05-07,Moghlai Biryani,Summer,349,3,Offline,349
3111,2022-05-19,Full Meals,Summer,120,2,Offline,120
3112,2022-07-26,Joint Biryani,Rainy,349,3,Online,399
3113,2023-02-19,Dum Biryani,Winter,299,1,Online,349
3114,2023-06-08,Mini Meals,Rainy,80,2,Online,130
3115,2023-02-16,Fry Piece Biryani,Winter,329,2,Online,379
3116,2022-12-07,Moghlai Biryani,Winter,349,3,Online,399
3117,2022-06-07,Fry Piece Biryani,Rainy,329,2,Online,379
3118,2022-06-21,Full Meals,Rainy,120,1,Offline,120
3119,2022-06-18,Mini Meals,Rainy,80,2,Offline,80
3120,2023-03-18,Mini Meals,Summer,80,3,Offline,80
3121,2022-01-19,Paneer Biryani,Winter,319,2,Online,369
3122,2022-08-19,Dum Biryani,Rainy,299,3,Online,349
3123,2022-10-21,Moghlai Biryani,Winter,349,2,Online,399
3124,2022-12-18,Lollipop Biryani,Winter,329,2,Offline,329
3125,2023-02-19,Fry Piece Biryani,Winter,329,3,Online,379
3126,2023-02-15,Full Meals,Winter,120,2,Online,170
3127,2022-03-13,Mini Meals,Summer,80,3,Offline,80
3128,2022-05-15,Joint Biryani,Summer,349,3,Online,399
3129,2022-02-24,Pot Biryani,Winter,399,3,Offline,399
3130,2023-07-25,Mini Meals,Rainy,80,1,Online,130
3131,2022-04-05,Fry Piece Biryani,Summer,329,2,Offline,329
3132,2023-02-05,Mini Meals,Winter,80,3,Online,130
3133,2022-12-14,Full Meals,Winter,120,3,Offline,120
3134,2023-01-11,Dum Biryani,Winter,299,2,Offline,299
3135,2022-04-15,Dum Biryani,Summer,299,3,Online,349
3136,2022-04-09,Joint Biryani,Summer,349,2,Offline,349
3137,2022-04-18,Lollipop Biryani,Summer,329,3,Online,379
3138,2022-08-13,Paneer Biryani,Rainy,319,1,Offline,319
3139,2023-03-14,Mini Meals,Summer,80,2,Offline,80
3140,2022-11-04,Pot Biryani,Winter,399,3,Offline,399
3141,2023-03-22,Fry Piece Biryani,Summer,329,1,Online,379
3142,2023-02-25,Joint Biryani,Winter,349,3,Offline,349
3143,2022-09-01,Pot Biryani,Rainy,399,1,Offline,399
3144,2023-01-11,Pot Biryani,Winter,399,3,Online,449
3145,2022-07-01,Mini Meals,Rainy,80,2,Offline,80
3146,2023-08-31,Full Meals,Rainy,120,1,Offline,120
3147,2022-10-15,Pot Biryani,Winter,399,2,Online,449
3148,2023-05-10,Full Meals,Summer,120,2,Online,170
3149,2023-01-23,Mini Meals,Winter,80,3,Offline,80
3150,2022-05-16,Dum Biryani,Summer,299,2,Offline,299
3151,2023-04-11,Mini Meals,Summer,80,2,Online,130
3152,2022-03-04,Dum Biryani,Summer,299,3,Online,349
3153,2023-08-08,Pot Biryani,Rainy,399,3,Offline,399
3154,2022-09-04,Paneer Biryani,Rainy,319,2,Online,369
3155,2022-09-26,Joint Biryani,Rainy,349,2,Online,399
3156,2022-09-01,Paneer Biryani,Rainy,319,3,Online,369
3157,2022-12-10,Mini Meals,Winter,80,2,Offline,80
3158,2023-05-29,Mini Meals,Summer,80,2,Offline,80
3159,2022-05-16,Paneer Biryani,Summer,319,3,Online,369
3160,2023-02-24,Mini Meals,Winter,80,2,Online,130
3161,2022-11-16,Paneer Biryani,Winter,319,2,Online,369
3162,2022-06-20,Joint Biryani,Rainy,349,2,Online,399
3163,2022-06-14,Lollipop Biryani,Rainy,329,2,Online,379
3164,2022-05-08,Full Meals,Summer,120,2,Online,170
3165,2022-09-27,Moghlai Biryani,Rainy,349,2,Offline,349
3166,2023-08-21,Moghlai Biryani,Rainy,349,3,Online,399
3167,2022-01-13,Fry Piece Biryani,Winter,329,3,Online,379
3168,2023-05-20,Paneer Biryani,Summer,319,1,Offline,319
3169,2022-05-30,Pot Biryani,Summer,399,3,Online,449
3170,2022-06-22,Full Meals,Rainy,120,2,Online,170
3171,2023-05-31,Full Meals,Summer,120,3,Offline,120
3172,2023-07-25,Joint Biryani,Rainy,349,2,Online,399
3173,2022-05-28,Pot Biryani,Summer,399,2,Online,449
3174,2022-11-02,Full Meals,Winter,120,3,Offline,120
3175,2023-02-12,Joint Biryani,Winter,349,1,Offline,349
3176,2022-12-31,Joint Biryani,Winter,349,2,Offline,349
3177,2023-05-15,Full Meals,Summer,120,1,Offline,120
3178,2022-10-26,Fry Piece Biryani,Winter,329,2,Offline,329
3179,2022-03-21,Joint Biryani,Summer,349,2,Online,399
3180,2022-09-02,Mini Meals,Rainy,80,2,Online,130
3181,2023-07-04,Mini Meals,Rainy,80,1,Online,130
3182,2022-10-30,Mini Meals,Winter,80,2,Offline,80
3183,2022-06-07,Paneer Biryani,Rainy,319,1,Offline,319
3184,2022-09-01,Full Meals,Rainy,120,1,Offline,120
3185,2022-06-07,Dum Biryani,Rainy,299,3,Offline,299
3186,2022-11-30,Moghlai Biryani,Winter,349,3,Offline,349
3187,2022-12-27,Pot Biryani,Winter,399,1,Online,449
3188,2023-03-20,Full Meals,Summer,120,2,Online,170
3189,2023-07-17,Dum Biryani,Rainy,299,1,Online,349
3190,2023-04-08,Fry Piece Biryani,Summer,329,2,Offline,329
3191,2022-06-24,Full Meals,Rainy,120,3,Online,170
3192,2023-08-15,Fry Piece Biryani,Rainy,329,2,Online,379
3193,2023-01-11,Pot Biryani,Winter,399,1,Offline,399
3194,2022-03-20,Dum Biryani,Summer,299,2,Offline,299
3195,2022-07-14,Fry Piece Biryani,Rainy,329,3,Online,379
3196,2023-04-19,Mini Meals,Summer,80,1,Online,130
3197,2022-03-12,Mini Meals,Summer,80,3,Offline,80
3198,2023-04-16,Fry Piece Biryani,Summer,329,1,Offline,329
3199,2022-06-30,Full Meals,Rainy,120,3,Offline,120
3200,2023-05-13,Fry Piece Biryani,Summer,329,3,Offline,329
3201,2023-03-16,Fry Piece Biryani,Summer,329,3,Online,379
3202,2022-05-05,Moghlai Biryani,Summer,349,1,Online,399
3203,2023-06-15,Dum Biryani,Rainy,299,2,Online,349
3204,2022-03-23,Lollipop Biryani,Summer,329,3,Offline,329
3205,2023-02-05,Mini Meals,Winter,80,1,Online,130
3206,2022-09-06,Mini Meals,Rainy,80,1,Online,130
3207,2022-10-21,Joint Biryani,Winter,349,2,Online,399
3208,2023-05-19,Pot Biryani,Summer,399,2,Offline,399
3209,2022-01-13,Full Meals,Winter,120,1,Offline,120
3210,2022-10-24,Paneer Biryani,Winter,319,2,Offline,319
3211,2023-03-28,Full Meals,Summer,120,2,Offline,120
3212,2022-11-27,Fry Piece Biryani,Winter,329,2,Online,379
3213,2023-05-23,Lollipop Biryani,Summer,329,2,Offline,329
3214,2022-10-08,Mini Meals,Winter,80,2,Online,130
3215,2023-08-20,Mini Meals,Rainy,80,3,Online,130
3216,2022-05-05,Lollipop Biryani,Summer,329,3,Online,379
3217,2022-01-12,Full Meals,Winter,120,2,Offline,120
3218,2023-08-24,Mini Meals,Rainy,80,3,Online,130
3219,2022-11-03,Dum Biryani,Winter,299,3,Offline,299
3220,2023-02-25,Joint Biryani,Winter,349,3,Offline,349
3221,2022-09-24,Full Meals,Rainy,120,2,Offline,120
3222,2022-11-03,Full Meals,Winter,120,2,Online,170
3223,2023-04-30,Mini Meals,Summer,80,3,Offline,80
3224,2023-02-07,Paneer Biryani,Winter,319,1,Online,369
3225,2022-10-26,Full Meals,Winter,120,3,Online,170
3226,2022-12-06,Joint Biryani,Winter,349,1,Offline,349
3227,2022-01-19,Paneer Biryani,Winter,319,3,Offline,319
3228,2023-06-10,Paneer Biryani,Rainy,319,2,Offline,319
3229,2023-08-16,Pot Biryani,Rainy,399,2,Online,449
3230,2022-02-13,Full Meals,Winter,120,3,Online,170
3231,2022-09-11,Dum Biryani,Rainy,299,3,Offline,299
3232,2022-10-17,Pot Biryani,Winter,399,2,Offline,399
3233,2022-09-11,Lollipop Biryani,Rainy,329,2,Offline,329
3234,2023-03-20,Joint Biryani,Summer,349,1,Offline,349
3235,2022-07-06,Moghlai Biryani,Rainy,349,2,Offline,349
3236,2023-01-08,Mini Meals,Winter,80,3,Offline,80
3237,2022-04-13,Mini Meals,Summer,80,1,Online,130
3238,2023-04-05,Moghlai Biryani,Summer,349,1,Online,399
3239,2023-05-27,Moghlai Biryani,Summer,349,3,Online,399
3240,2022-02-13,Mini Meals,Winter,80,2,Online,130
3241,2022-09-11,Mini Meals,Rainy,80,2,Offline,80
3242,2022-07-31,Full Meals,Rainy,120,3,Online,170
3243,2022-08-21,Paneer Biryani,Rainy,319,3,Online,369
3244,2023-02-23,Pot Biryani,Winter,399,2,Online,449
3245,2022-11-10,Paneer Biryani,Winter,319,1,Offline,319
3246,2022-11-04,Mini Meals,Winter,80,3,Online,130
3247,2022-07-01,Mini Meals,Rainy,80,1,Online,130
3248,2022-05-07,Full Meals,Summer,120,3,Online,170
3249,2023-02-22,Full Meals,Winter,120,2,Offline,120
3250,2022-04-20,Mini Meals,Summer,80,1,Online,130
3251,2022-12-09,Full Meals,Winter,120,1,Online,170
3252,2023-01-12,Full Meals,Winter,120,1,Offline,120
3253,2022-01-25,Lollipop Biryani,Winter,329,3,Offline,329
3254,2022-03-02,Mini Meals,Summer,80,3,Online,130
3255,2022-03-14,Paneer Biryani,Summer,319,2,Offline,319
3256,2023-05-09,Pot Biryani,Summer,399,2,Offline,399
3257,2022-09-25,Lollipop Biryani,Rainy,329,2,Online,379
3258,2023-06-26,Lollipop Biryani,Rainy,329,1,Offline,329
3259,2022-04-03,Full Meals,Summer,120,2,Online,170
3260,2022-03-19,Fry Piece Biryani,Summer,329,3,Offline,329
3261,2022-06-21,Mini Meals,Rainy,80,3,Online,130
3262,2023-05-23,Mini Meals,Summer,80,1,Online,130
3263,2022-01-28,Pot Biryani,Winter,399,2,Offline,399
3264,2022-12-05,Dum Biryani,Winter,299,3,Offline,299
3265,2022-09-10,Mini Meals,Rainy,80,3,Online,130
3266,2023-04-23,Fry Piece Biryani,Summer,329,2,Offline,329
3267,2022-09-25,Dum Biryani,Rainy,299,2,Offline,299
3268,2023-01-20,Fry Piece Biryani,Winter,329,1,Offline,329
3269,2023-06-02,Moghlai Biryani,Rainy,349,2,Offline,349
3270,2022-04-01,Paneer Biryani,Summer,319,1,Online,369
3271,2022-12-20,Moghlai Biryani,Winter,349,3,Offline,349
3272,2022-12-01,Paneer Biryani,Winter,319,3,Online,369
3273,2023-05-27,Mini Meals,Summer,80,2,Online,130
3274,2023-01-23,Fry Piece Biryani,Winter,329,1,Online,379
3275,2022-10-09,Mini Meals,Winter,80,1,Online,130
3276,2022-12-07,Full Meals,Winter,120,1,Online,170
3277,2022-04-28,Mini Meals,Summer,80,1,Online,130
3278,2023-04-12,Mini Meals,Summer,80,3,Offline,80
3279,2023-06-01,Dum Biryani,Rainy,299,3,Online,349
3280,2022-10-15,Full Meals,Winter,120,1,Online,170
3281,2022-01-20,Mini Meals,Winter,80,3,Offline,80
3282,2022-08-08,Moghlai Biryani,Rainy,349,2,Online,399
3283,2022-07-26,Joint Biryani,Rainy,349,2,Offline,349
3284,2022-10-26,Fry Piece Biryani,Winter,329,1,Offline,329
3285,2023-06-17,Moghlai Biryani,Rainy,349,2,Offline,349
3286,2023-03-17,Moghlai Biryani,Summer,349,2,Offline,349
3287,2022-11-08,Mini Meals,Winter,80,1,Offline,80
3288,2022-10-09,Pot Biryani,Winter,399,1,Offline,399
3289,2023-01-27,Full Meals,Winter,120,3,Online,170
3290,2023-05-28,Full Meals,Summer,120,1,Offline,120
3291,2023-08-25,Dum Biryani,Rainy,299,1,Offline,299
3292,2023-07-26,Moghlai Biryani,Rainy,349,2,Online,399
3293,2022-04-18,Full Meals,Summer,120,1,Online,170
3294,2022-06-24,Mini Meals,Rainy,80,3,Online,130
3295,2022-12-01,Joint Biryani,Winter,349,2,Offline,349
3296,2022-10-11,Moghlai Biryani,Winter,349,3,Online,399
3297,2023-05-01,Lollipop Biryani,Summer,329,3,Online,379
3298,2022-01-09,Dum Biryani,Winter,299,3,Offline,299
3299,2023-06-29,Full Meals,Rainy,120,3,Offline,120
3300,2022-04-11,Mini Meals,Summer,80,1,Online,130
3301,2023-07-03,Paneer Biryani,Rainy,319,1,Online,369
3302,2022-09-28,Mini Meals,Rainy,80,3,Offline,80
3303,2023-05-29,Mini Meals,Summer,80,2,Offline,80
3304,2022-11-26,Lollipop Biryani,Winter,329,3,Offline,329
3305,2022-07-02,Pot Biryani,Rainy,399,2,Online,449
3306,2023-07-12,Mini Meals,Rainy,80,1,Offline,80
3307,2023-08-02,Fry Piece Biryani,Rainy,329,1,Offline,329
3308,2022-11-06,Mini Meals,Winter,80,3,Offline,80
3309,2022-03-13,Full Meals,Summer,120,2,Offline,120
3310,2023-01-24,Full Meals,Winter,120,3,Online,170
3311,2022-02-26,Full Meals,Winter,120,1,Online,170
3312,2023-07-13,Dum Biryani,Rainy,299,3,Offline,299
3313,2023-02-11,Mini Meals,Winter,80,1,Online,130
3314,2023-06-09,Joint Biryani,Rainy,349,2,Online,399
3315,2022-04-14,Paneer Biryani,Summer,319,2,Offline,319
3316,2023-07-19,Joint Biryani,Rainy,349,3,Offline,349
3317,2023-06-18,Mini Meals,Rainy,80,3,Online,130
3318,2022-04-09,Lollipop Biryani,Summer,329,2,Online,379
3319,2022-05-25,Dum Biryani,Summer,299,3,Online,349
3320,2022-09-25,Paneer Biryani,Rainy,319,2,Offline,319
3321,2022-09-14,Dum Biryani,Rainy,299,2,Online,349
3322,2022-05-28,Mini Meals,Summer,80,1,Offline,80
3323,2022-11-22,Dum Biryani,Winter,299,3,Online,349
3324,2023-07-28,Pot Biryani,Rainy,399,2,Online,449
3325,2022-06-07,Moghlai Biryani,Rainy,349,2,Offline,349
3326,2022-05-02,Fry Piece Biryani,Summer,329,1,Offline,329
3327,2023-05-02,Lollipop Biryani,Summer,329,2,Offline,329
3328,2022-10-01,Mini Meals,Winter,80,2,Online,130
3329,2022-05-23,Lollipop Biryani,Summer,329,1,Offline,329
3330,2022-08-07,Mini Meals,Rainy,80,2,Online,130
3331,2022-06-04,Paneer Biryani,Rainy,319,3,Offline,319
3332,2022-09-24,Mini Meals,Rainy,80,1,Online,130
3333,2022-08-30,Mini Meals,Rainy,80,2,Offline,80
3334,2022-01-03,Dum Biryani,Winter,299,3,Offline,299
3335,2022-11-27,Fry Piece Biryani,Winter,329,1,Offline,329
3336,2022-11-30,Dum Biryani,Winter,299,3,Offline,299
3337,2023-05-30,Paneer Biryani,Summer,319,1,Online,369
3338,2023-08-04,Paneer Biryani,Rainy,319,3,Offline,319
3339,2022-11-08,Fry Piece Biryani,Winter,329,3,Offline,329
3340,2022-01-25,Dum Biryani,Winter,299,3,Offline,299
3341,2022-05-28,Fry Piece Biryani,Summer,329,2,Online,379
3342,2022-01-24,Full Meals,Winter,120,2,Offline,120
3343,2022-04-06,Full Meals,Summer,120,1,Online,170
3344,2023-05-16,Mini Meals,Summer,80,1,Offline,80
3345,2022-02-21,Fry Piece Biryani,Winter,329,2,Online,379
3346,2023-05-15,Full Meals,Summer,120,2,Online,170
3347,2023-02-18,Full Meals,Winter,120,2,Offline,120
3348,2023-06-14,Moghlai Biryani,Rainy,349,1,Online,399
3349,2023-05-21,Fry Piece Biryani,Summer,329,1,Online,379
3350,2022-05-11,Lollipop Biryani,Summer,329,2,Online,379
3351,2022-10-19,Fry Piece Biryani,Winter,329,3,Online,379
3352,2022-12-27,Moghlai Biryani,Winter,349,2,Online,399
3353,2023-03-26,Lollipop Biryani,Summer,329,3,Offline,329
3354,2023-02-24,Paneer Biryani,Winter,319,3,Offline,319
3355,2022-10-15,Full Meals,Winter,120,3,Offline,120
3356,2022-07-19,Full Meals,Rainy,120,3,Online,170
3357,2023-03-28,Mini Meals,Summer,80,3,Online,130
3358,2022-10-23,Full Meals,Winter,120,2,Offline,120
3359,2022-05-29,Mini Meals,Summer,80,3,Offline,80
3360,2022-12-11,Full Meals,Winter,120,2,Online,170
3361,2023-01-18,Lollipop Biryani,Winter,329,3,Offline,329
3362,2023-03-22,Pot Biryani,Summer,399,1,Offline,399
3363,2022-04-16,Full Meals,Summer,120,2,Online,170
3364,2023-04-28,Full Meals,Summer,120,2,Online,170
3365,2023-01-28,Mini Meals,Winter,80,3,Offline,80
3366,2023-08-18,Paneer Biryani,Rainy,319,2,Online,369
3367,2022-08-24,Full Meals,Rainy,120,1,Online,170
3368,2022-03-28,Lollipop Biryani,Summer,329,2,Offline,329
3369,2023-02-08,Mini Meals,Winter,80,2,Offline,80
3370,2023-01-16,Moghlai Biryani,Winter,349,1,Offline,349
3371,2022-06-28,Mini Meals,Rainy,80,1,Online,130
3372,2022-05-19,Fry Piece Biryani,Summer,329,1,Offline,329
3373,2022-07-05,Mini Meals,Rainy,80,3,Online,130
3374,2022-05-08,Moghlai Biryani,Summer,349,2,Offline,349
3375,2022-07-23,Mini Meals,Rainy,80,1,Online,130
3376,2022-02-09,Full Meals,Winter,120,3,Offline,120
3377,2022-12-15,Dum Biryani,Winter,299,1,Online,349
3378,2022-01-30,Full Meals,Winter,120,3,Online,170
3379,2022-03-18,Full Meals,Summer,120,1,Offline,120
3380,2023-07-27,Joint Biryani,Rainy,349,2,Offline,349
3381,2022-12-08,Dum Biryani,Winter,299,3,Online,349
3382,2023-05-13,Joint Biryani,Summer,349,3,Online,399
3383,2023-02-06,Mini Meals,Winter,80,3,Online,130
3384,2022-07-04,Lollipop Biryani,Rainy,329,1,Offline,329
3385,2022-12-24,Dum Biryani,Winter,299,2,Offline,299
3386,2022-05-22,Dum Biryani,Summer,299,1,Online,349
3387,2023-08-13,Joint Biryani,Rainy,349,3,Offline,349
3388,2022-01-13,Pot Biryani,Winter,399,3,Offline,399
3389,2022-12-26,Joint Biryani,Winter,349,3,Offline,349
3390,2023-04-25,Fry Piece Biryani,Summer,329,2,Online,379
3391,2023-06-23,Paneer Biryani,Rainy,319,3,Online,369
3392,2023-06-11,Dum Biryani,Rainy,299,2,Offline,299
3393,2022-06-09,Paneer Biryani,Rainy,319,1,Offline,319
3394,2023-07-24,Mini Meals,Rainy,80,3,Online,130
3395,2022-07-13,Dum Biryani,Rainy,299,3,Online,349
3396,2023-05-10,Joint Biryani,Summer,349,1,Online,399
3397,2023-05-24,Fry Piece Biryani,Summer,329,2,Offline,329
3398,2022-03-09,Paneer Biryani,Summer,319,3,Online,369
3399,2022-05-11,Dum Biryani,Summer,299,1,Online,349
3400,2023-05-09,Lollipop Biryani,Summer,329,3,Offline,329
3401,2022-12-28,Fry Piece Biryani,Winter,329,2,Online,379
3402,2022-03-04,Paneer Biryani,Summer,319,1,Offline,319
3403,2023-03-01,Paneer Biryani,Summer,319,1,Online,369
3404,2022-05-21,Dum Biryani,Summer,299,3,Offline,299
3405,2023-05-24,Mini Meals,Summer,80,3,Offline,80
3406,2023-06-22,Joint Biryani,Rainy,349,3,Online,399
3407,2022-01-17,Mini Meals,Winter,80,1,Online,130
3408,2022-07-29,Mini Meals,Rainy,80,1,Online,130
3409,2022-10-09,Mini Meals,Winter,80,2,Offline,80
3410,2023-07-26,Mini Meals,Rainy,80,2,Offline,80
3411,2022-04-23,Lollipop Biryani,Summer,329,3,Offline,329
3412,2022-07-09,Full Meals,Rainy,120,2,Offline,120
3413,2023-05-05,Pot Biryani,Summer,399,3,Online,449
3414,2023-04-28,Lollipop Biryani,Summer,329,1,Offline,329
3415,2022-01-28,Lollipop Biryani,Winter,329,1,Offline,329
3416,2022-06-07,Full Meals,Rainy,120,2,Offline,120
3417,2022-12-31,Lollipop Biryani,Winter,329,3,Offline,329
3418,2023-06-04,Pot Biryani,Rainy,399,2,Offline,399
3419,2022-06-25,Mini Meals,Rainy,80,2,Offline,80
3420,2023-06-08,Mini Meals,Rainy,80,3,Online,130
3421,2022-06-17,Full Meals,Rainy,120,3,Online,170
3422,2022-10-30,Dum Biryani,Winter,299,2,Online,349
3423,2022-01-17,Pot Biryani,Winter,399,1,Online,449
3424,2022-10-06,Full Meals,Winter,120,2,Offline,120
3425,2022-04-21,Full Meals,Summer,120,2,Online,170
3426,2022-06-27,Joint Biryani,Rainy,349,3,Online,399
3427,2022-08-18,Moghlai Biryani,Rainy,349,3,Online,399
3428,2023-05-30,Full Meals,Summer,120,3,Online,170
3429,2022-09-09,Dum Biryani,Rainy,299,3,Online,349
3430,2023-05-19,Joint Biryani,Summer,349,2,Online,399
3431,2023-02-20,Fry Piece Biryani,Winter,329,3,Online,379
3432,2022-01-05,Moghlai Biryani,Winter,349,1,Offline,349
3433,2023-03-23,Mini Meals,Summer,80,1,Offline,80
3434,2022-09-12,Fry Piece Biryani,Rainy,329,2,Offline,329
3435,2023-07-03,Pot Biryani,Rainy,399,2,Offline,399
3436,2022-02-27,Lollipop Biryani,Winter,329,3,Offline,329
3437,2022-05-29,Dum Biryani,Summer,299,1,Offline,299
3438,2023-05-12,Moghlai Biryani,Summer,349,1,Online,399
3439,2023-07-21,Mini Meals,Rainy,80,2,Offline,80
3440,2022-10-04,Mini Meals,Winter,80,2,Offline,80
3441,2022-04-09,Pot Biryani,Summer,399,1,Online,449
3442,2023-01-10,Moghlai Biryani,Winter,349,2,Online,399
3443,2023-05-19,Full Meals,Summer,120,1,Online,170
3444,2022-06-09,Lollipop Biryani,Rainy,329,1,Offline,329
3445,2022-06-15,Dum Biryani,Rainy,299,3,Online,349
3446,2023-06-12,Paneer Biryani,Rainy,319,1,Offline,319
3447,2022-01-02,Paneer Biryani,Winter,319,2,Online,369
3448,2022-02-26,Fry Piece Biryani,Winter,329,2,Offline,329
3449,2022-07-13,Moghlai Biryani,Rainy,349,3,Online,399
3450,2022-09-11,Dum Biryani,Rainy,299,2,Offline,299
3451,2022-02-18,Mini Meals,Winter,80,1,Offline,80
3452,2023-08-27,Mini Meals,Rainy,80,3,Online,130
3453,2022-03-01,Full Meals,Summer,120,2,Offline,120
3454,2023-07-31,Dum Biryani,Rainy,299,1,Online,349
3455,2022-09-11,Mini Meals,Rainy,80,1,Offline,80
3456,2022-04-14,Pot Biryani,Summer,399,1,Offline,399
3457,2022-10-02,Full Meals,Winter,120,2,Online,170
3458,2022-11-13,Mini Meals,Winter,80,3,Online,130
3459,2022-01-27,Paneer Biryani,Winter,319,1,Offline,319
3460,2023-01-07,Fry Piece Biryani,Winter,329,1,Online,379
3461,2022-10-06,Mini Meals,Winter,80,3,Online,130
